Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Grass,Fire,Water,Bug,Normal,Poison,Electric,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Ice,Dragon,Dark,Steel,Flying,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6
Leafeon,-0.16688738793981236,0.9556580323164788,1.801998825298033,-0.39202691453653127,-0.2481885446599603,0.9201232401367275,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Glaceon,-0.16688738793981236,-0.5857880458584134,1.1602327832562638,1.7485256609359494,0.8305012546589539,-0.11285261182704193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0
Gliscor,0.22498202900133732,0.4932242088640112,1.6415573147875908,-0.8507167521377771,0.11137472177967776,0.9201232401367275,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0
Mamoswine,1.5965249882953614,1.5722364635864357,0.1975837201936097,-0.08623368946903401,-0.4279701778797793,0.4036353141548428,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0
Porygon-Z,0.616851445942487,0.030790385411543508,-0.12329930082727497,1.9014222734696982,0.11137472177967776,0.7479605981427659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Gallade,-0.04932656285746746,1.4180918557689466,-0.2837408113377173,-0.23913030200278262,1.5496277875382298,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,0,1,0,0
GalladeMega Gallade,-0.04932656285746746,2.65124871830886,0.6789082517249367,-0.23913030200278262,1.5496277875382298,1.4366111661186123,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0,0,0,1,0,0
Probopass,-0.3628220964103872,-0.7399326536759026,2.28332335682936,0.06666292306471461,2.808099220076963,-0.9736658217968498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,1,0,0
Dusknoir,-0.9506262218221118,0.6473688166815004,1.9624403358084754,-0.23913030200278262,2.268754320417506,-0.8015031798028882,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0
Froslass,0.029047320530762477,0.030790385411543508,-0.12329930082727497,0.21955953559846322,-0.06840691144014126,1.4366111661186123,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,1,0,0
Rotom,-0.754691513351537,-0.8940772614933918,0.1013188138873443,0.6782493731997091,0.18328737506760537,0.7823931265415582,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0
RotomHeat Rotom,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
RotomWash Rotom,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
RotomFrost Rotom,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0
RotomFan Rotom,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0
RotomMow Rotom,-0.754691513351537,-0.43164343804092414,1.0639678769499983,0.9840425982672063,1.2619771743865196,0.6102304845475967,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Uxie,0.22498202900133732,-0.12335422240594572,1.801998825298033,0.06666292306471461,2.088972687197687,0.9201232401367275,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0
Mesprit,0.42091673747191216,0.8015134244989897,0.9997912727458214,0.9840425982672063,1.1900645210985918,0.4036353141548428,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0
Azelf,0.22498202900133732,1.4180918557689466,-0.12329930082727497,1.5956290484022009,-0.06840691144014126,1.6087738081125738,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0
Dialga,1.2046555713542115,1.2639472479514573,1.4811158042771484,2.360112111070944,1.0102828878787729,0.7479605981427659,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0
Palkia,0.8127861544130619,1.2639472479514573,0.839349762235379,2.360112111070944,1.729409420758049,1.0922858821306891,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0
Heatran,0.8519730961071769,0.33907960104652196,1.03187957484791,1.7485256609359494,1.2260208477425556,0.30033772895846583,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0
Regigigas,1.5965249882953614,2.497104110491371,1.1602327832562638,0.21955953559846322,1.3698461543184108,1.0922858821306891,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
GiratinaAltered Forme,3.16400265605996,0.6473688166815004,1.4811158042771484,0.8311459857334578,1.729409420758049,0.7479605981427659,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0
GiratinaOrigin Forme,3.16400265605996,1.2639472479514573,0.839349762235379,1.4427324358684521,1.0102828878787729,0.7479605981427659,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0
Cresselia,1.988394405236511,-0.2774988302234349,1.4811158042771484,0.06666292306471461,2.088972687197687,0.5757979561488044,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0
Phione,0.42091673747191216,0.030790385411543508,0.1975837201936097,0.21955953559846322,0.29115635499949677,0.4036353141548428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Manaphy,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Darkrai,0.029047320530762477,0.33907960104652196,0.5184667412144943,1.9014222734696982,0.6507196214391349,1.953099092100497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0
ShayminLand Forme,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
ShayminSky Forme,1.2046555713542115,0.7398555813719939,0.037142209683167365,1.4427324358684521,0.11137472177967776,2.0219641488980815,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0
Arceus,1.988394405236511,1.2639472479514573,1.4811158042771484,1.4427324358684521,1.729409420758049,1.7809364501065355,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0
Victini,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Snivy,-0.9506262218221118,-1.0482218693108811,-0.604623832358602,-0.8507167521377771,-0.6077518110995983,-0.18171766862462657,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Servine,-0.3628220964103872,-0.5857880458584134,0.037142209683167365,-0.39202691453653127,0.11137472177967776,0.5069328993512198,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Serperior,0.22498202900133732,-0.12335422240594572,0.6789082517249367,0.06666292306471461,0.8305012546589539,1.5399087513149892,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Tepig,-0.16688738793981236,-0.4933012811679198,-0.9255068533794867,-0.8507167521377771,-0.9673150775392364,-0.8015031798028882,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Pignite,0.8127861544130619,0.4315663657370155,-0.604623832358602,-0.08623368946903401,-0.6077518110995983,-0.4571778958149651,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Emboar,1.5965249882953614,1.3564340126419507,-0.2837408113377173,0.8311459857334578,-0.2481885446599603,-0.11285261182704193,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Oshawott,-0.558756804880962,-0.7399326536759026,-0.9255068533794867,-0.30028894701628206,-0.9673150775392364,-0.8015031798028882,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Dewott,0.22498202900133732,-0.12335422240594572,-0.44418232184815964,0.3112975031187124,-0.4279701778797793,-0.2850152538210035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Samurott,1.0087208628836368,0.6473688166815004,0.358025230704052,1.0757805657874555,-0.06840691144014126,0.059310030166919644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Patrat,-0.9506262218221118,-0.7399326536759026,-1.1180366659920173,-1.1565099772052745,-1.1830530374030193,-0.9048007649992652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Watchog,-0.3628220964103872,0.18493499322903273,-0.15538760292936343,-0.39202691453653127,-0.10436323808410507,0.30033772895846583,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Lillipup,-0.9506262218221118,-0.5857880458584134,-0.9255068533794867,-1.4623032022727716,-0.9673150775392364,-0.4571778958149651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Herdier,-0.16688738793981236,0.030790385411543508,-0.2837408113377173,-1.1565099772052745,-0.2481885446599603,-0.2850152538210035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Stoutland,0.616851445942487,0.9556580323164788,0.5184667412144943,-0.8507167521377771,0.6507196214391349,0.4036353141548428,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Purrloin,-1.1073739885985716,-0.8940772614933918,-1.1822132701961945,-0.6978201396040286,-1.2549656906909468,-0.07842008342824962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Liepard,-0.20607432963392736,0.2774217579195263,-0.7650653428690443,0.46419411565246105,-0.7875334443194173,1.2988810525234429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0
Pansage,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Simisage,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Pansear,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Simisear,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Panpour,-0.754691513351537,-0.8015904968028983,-0.8292419470732213,-0.6060821720837793,-0.8594460976073449,-0.14728514022583425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Simipour,0.22498202900133732,0.5857109735545047,-0.34791741554189426,0.7699873407199582,-0.3201011979478879,1.1267184105294814,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0
Munna,0.2641689706954523,-1.6648003005808378,-0.9255068533794867,-0.1779716569892832,-0.6077518110995983,-1.5245862761775268,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
Musharna,1.8316466384600512,-0.7399326536759026,0.358025230704052,1.0452012432807058,0.8305012546589539,-1.3524236341835654,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,1,0
